time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1774876086.3738296;6216;-2.2260729999048974;-84.98755496740341;22.592754006385803;24.267347722314298;0.7446141437512998;0.29243836076849306;0.0;[14.303206443786621, 29.021560668945312, -0.8940849900245667]
1774876086.3912659;6217;-2.2044182044029017;-84.7443992048502;23.086125165224075;24.252062683925033;0.7446137217698117;0.2938751679301461;0.0;[14.296574592590332, 29.009504318237305, -0.8987349271774292]
1774876086.4071255;6218;-2.181138094127947;-84.50901268422604;23.564354866743088;24.237449110485613;0.7446133082279534;0.29331673781341294;0.0;[14.243520736694336, 28.988903045654297, -0.8713428974151611]
1774876086.423708;6219;-2.162192766302515;-84.27407771348953;24.04186400771141;24.223193107172847;0.7446129029569322;0.29162998827298026;0.0;[14.223984718322754, 28.882938385009766, -0.8522342443466187]
1774876086.489051;6220;-2.1376185109367705;-84.03219756484032;24.533080577850342;24.2087996955961;0.7446125057913314;0.2905041021995274;0.0;[14.222004890441895, 28.89722442626953, -0.8441281914710999]
1774876086.4915636;6221;-2.085874808839816;-83.32372184097767;25.973357170820236;24.16726323775947;0.7446113613221138;0.28206815114320843;0.0;[14.143043518066406, 28.760154724121094, -0.8016940951347351]
1774876086.507047;6222;-2.0797088969924498;-83.09059284627438;26.447263777256012;24.154077554121614;0.7446109949892095;0.2785441183238113;0.0;[14.112741470336914, 28.724863052368164, -0.7863413095474243]
1774876086.524174;6223;-2.070743410768796;-82.85796941816807;26.920475512742996;24.140957036055624;0.7446106359829632;0.2784896940321637;0.0;[14.08074951171875, 28.634876251220703, -0.7956181168556213]
1774876086.5406966;6224;-2.0510016670065543;-82.61875002086163;27.407305240631104;24.127509497106075;0.7446102841568418;0.2795758061211302;0.0;[14.056724548339844, 28.626739501953125, -0.7962305545806885]
1774876086.557215;6225;-2.029298882990866;-82.38686333596706;27.87915799021721;24.114624683745205;0.744609939367243;0.2793673363411351;0.0;[14.048775672912598, 28.609865188598633, -0.7758941650390625]
1774876086.5738366;6226;-2.013635423269755;-82.15529750287533;28.35029298067093;24.101918106898665;0.744609601473436;0.2814891413243288;0.0;[14.023005485534668, 28.51837158203125, -0.7591404914855957]
1774876086.589828;6227;-1.9980563414921144;-81.91718937456608;28.834933906793594;24.088940233923495;0.7446092703375052;0.2833818704760702;0.0;[13.984914779663086, 28.477357864379883, -0.7665821313858032]
1774876086.6074493;6228;-1.9797413348426343;-81.68665836751461;29.30471819639206;24.076456042937934;0.744608945824293;0.2819672693402211;0.0;[13.957108497619629, 28.478609085083008, -0.7536197304725647]
1774876086.6237884;6229;-1.9652867093069857;-81.45641621947289;29.77383217215538;24.064195923507214;0.7446086278013451;0.2826434502378099;0.0;[13.948807716369629, 28.41948699951172, -0.7277670502662659]
1774876086.6882272;6230;-1.9465207697623763;-81.21941220760345;30.256345599889755;24.051836919039488;0.7446083161388561;0.28570093757174675;0.0;[13.928580284118652, 28.333757400512695, -0.7232387661933899]
1774876086.691737;6231;-1.8922168112148883;-80.52533523738384;31.671321898698807;24.016020961105824;0.7446074180547212;0.2876991652533576;0.0;[13.852569580078125, 28.228605270385742, -0.7024351954460144]
1774876086.7071104;6232;-1.8798039759891083;-80.29706513881683;32.13675907254219;24.004489932209253;0.7446071305871647;0.28578350447800815;0.0;[13.833393096923828, 28.157838821411133, -0.6896672248840332]
1774876086.7236981;6233;-1.867812538694205;-80.06899262964725;32.60146337747574;23.993168174289167;0.7446068488689593;0.28393283147167026;0.0;[13.794413566589355, 28.13926124572754, -0.684531569480896]
1774876086.7404518;6234;-1.852747212935534;-79.83469794690609;33.07964101433754;23.981691579334438;0.7446065727851181;0.28614212051890675;0.0;[13.787954330444336, 28.135026931762695, -0.6705513596534729]
1774876086.7569377;6235;-1.8347837203901316;-79.60753272473812;33.54298663139343;23.97071065660566;0.7446063022229537;0.2858528341957687;0.0;[13.761959075927734, 28.07052230834961, -0.6614739298820496]
1774876086.7740223;6236;-1.8135481520584522;-79.38065882027149;34.00559589266777;23.959903896786273;0.7446060370720325;0.2861687816158067;0.0;[13.743062973022461, 28.00863265991211, -0.6458439826965332]
1774876086.791058;6237;-1.7838490924519539;-79.14736634492874;34.481438755989075;23.9490038882941;0.7446057772241298;0.28909591059538897;0.0;[13.70833969116211, 27.95092010498047, -0.6299065351486206]
1774876086.8069289;6238;-1.759860637346262;-78.92140705883503;34.94265043735504;23.938787944614887;0.7446055225731851;0.28767900627882526;0.0;[13.6732759475708, 27.94713592529297, -0.6114453077316284]
